Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Price,Ward/Commune,District,Province
171.6,,62.4,5.0,,,8.6,Vân Nội,Đông Anh,Hà Nội
90.0,,48.0,3.0,4.0,5.0,3.7,An Thạnh,Bến Lức,Long An
90.0,13.0,45.0,2.0,4.0,3.0,3.15,An Thạnh,Bến Lức,Long An
225.0,16.0,45.0,2.0,4.0,3.0,8.3,An Thạnh,Bến Lức,Long An
40.0,,3.0,2.0,3.0,3.0,4.68,3,Quận 11,Hồ Chí Minh
40.0,,,4.0,4.0,3.0,8.8,Đội Cấn,Ba Đình,Hà Nội
128.0,5.5,6.0,1.0,3.0,3.0,6.9,Phước Kiển,Nhà Bè,Hồ Chí Minh
104.0,8.0,,2.0,3.0,2.0,4.65,An Phú Đông,Quận 12,Hồ Chí Minh
100.0,5.0,7.5,2.0,3.0,3.0,7.0, An Hải Bắc,Sơn Trà,Đà Nẵng
88.0,,,3.0,4.0,3.0,7.2, Thạnh Mỹ Lợi,Quận 2,Hồ Chí Minh
100.0,4.0,6.0,3.0,,,9.2,6,Tân Bình,Hồ Chí Minh
85.0,5.0,5.5,2.0,3.0,2.0,3.9,Nại Hiên Đông,Sơn Trà,Đà Nẵng
115.0,5.0,15.0,2.0,3.0,2.0,8.7, An Hải Bắc,Sơn Trà,Đà Nẵng
36.0,,,5.0,3.0,3.0,4.6,Phú La,Hà Đông,Hà Nội
32.0,,,4.0,3.0,4.0,7.3,4,Quận 3,Hồ Chí Minh
70.8,,,,2.0,1.0,3.65,Thạc Gián,Thanh Khê,Đà Nẵng
66.0,4.0,10.0,,2.0,,3.7,Long Bình,Quận 9,Hồ Chí Minh
61.0,,,2.0,,,3.0,Tân Phước Khánh,Tân Uyên,Bình Dương
70.0,,,4.0,6.0,5.0,9.0,5,Phú Nhuận,Hồ Chí Minh
89.0,5.0,,4.0,4.0,,9.0,Phúc Lợi,Long Biên,Hà Nội
49.0,3.5,3.0,5.0,6.0,4.0,8.2,Mai Dịch,Cầu Giấy,Hà Nội
45.0,4.0,,1.0,,,3.3,Phúc Lợi,Long Biên,Hà Nội
38.0,,,3.0,4.0,3.0,2.57,Phụng Châu,Chương Mỹ,Hà Nội
36.0,4.5,,6.0,6.0,5.0,7.0,Bạch Mai,Hai Bà Trưng,Hà Nội
86.0,5.0,19.0,,3.0,2.0,2.8,Tam Hòa,Biên Hòa,Đồng Nai
39.0,7.0,,5.0,3.0,3.0,7.56,Bồ Đề,Long Biên,Hà Nội
54.0,3.8,,3.0,3.0,4.0,8.2,10,Tân Bình,Hồ Chí Minh
64.0,,4.0,2.0,3.0,3.0,7.9,8,Tân Bình,Hồ Chí Minh
52.0,8.4,,4.0,5.0,5.0,7.4,Bưởi,Tây Hồ,Hà Nội
45.0,,,5.0,,,10.0,Nhân Chính,Thanh Xuân,Hà Nội
46.0,,5.0,5.0,4.0,5.0,5.25,Tân Chánh Hiệp,Quận 12,Hồ Chí Minh
60.0,4.0,12.0,2.0,4.0,4.0,3.5,Thuận Giao,Thuận An,Bình Dương
250.0,,,,4.0,3.0,8.0,Trung Minh,Hòa Bình,Hòa Bình
18.0,,,4.0,4.0,4.0,4.7,Phạm Đình Hổ,Hai Bà Trưng,Hà Nội
30.0,3.4,,6.0,,,4.1,Thạch Bàn,Long Biên,Hà Nội
62.0,,20.0,3.0,3.0,3.0,2.97,Phú Hòa,Thủ Dầu Một,Bình Dương
86.0,,,,7.0,9.0,7.55,5,Gò Vấp,Hồ Chí Minh
68.0,,,2.0,3.0,2.0,5.8,Tây Thạnh,Tân Phú,Hồ Chí Minh
40.0,5.2,,5.0,5.0,,9.2,Kim Mã,Ba Đình,Hà Nội
30.0,,2.0,5.0,3.0,,5.3,Kim Mã,Quận Ba Đình,Hà Nội
85.6,4.0,,3.0,4.0,5.0,4.3,Phú Mỹ,Quận 7,Hồ Chí Minh
79.2,,,3.0,2.0,,7.6,26,Bình Thạnh,Hồ Chí Minh
60.0,4.0,8.0,2.0,2.0,2.0,6.45,Tân Quý,Tân Phú,Hồ Chí Minh
70.0,,8.0,3.0,5.0,5.0,8.9,Tân Sơn Nhì,Tân Phú,Hồ Chí Minh
48.0,4.0,6.0,4.0,4.0,4.0,6.5,Tân Quý,Tân Phú,Hồ Chí Minh
10.0,,,3.0,2.0,2.0,1.2,10,Tân Bình,Hồ Chí Minh
59.7,,5.0,3.0,3.0,4.0,5.65,Sơn Kỳ,Tân Phú,Hồ Chí Minh
36.0,4.7,,5.0,3.0,3.0,6.9,Thịnh Liệt,Hoàng Mai,Hà Nội
100.0,,,,,,6.5,Phú Hài,Phan Thiết,Bình Thuận
28.0,3.5,4.0,5.0,6.0,5.0,6.8,2,Quận 3,Hồ Chí Minh
77.0,,4.0,4.0,,,8.6,Giang Biên,Long Biên,Hà Nội.
40.0,4.0,,5.0,5.0,2.0,8.8,Thượng Thanh,Long Biên,Hà Nội
104.5,5.0,,2.0,,2.0,6.0,Phúc Đồng,Long Biên,Hà Nội
29.0,3.3,,5.0,3.0,4.0,1.75,Yên Viên,Gia Lâm,Hà Nội
134.0,4.0,,3.0,3.0,3.0,6.2,Đông Hội,Đông Anh,Hà Nội.
72.0,,18.0,4.0,5.0,4.0,7.4,Tam Hiệp,Biên Hòa,Đồng Nai
125.0,5.0,4.0,2.0,4.0,2.0,2.95,Chánh Mỹ,Thủ Dầu Một,Bình Dương
44.0,4.0,5.0,3.0,3.0,3.0,2.8,5,Gò Vấp,Hồ Chí Minh.
81.0,45.0,5.5,3.0,3.0,3.0,4.76,Hòa Minh,Liên Chiểu,Đà Nẵng
62.0,4.0,4.0,5.0,8.0,8.0,8.2,Linh Tây,Thủ Đức,Hồ Chí Minh
70.0,8.8,,,,,9.99,Long Thạnh Mỹ,Quận 9,Hồ Chí Minh
37.0,4.0,2.0,3.0,3.0,2.0,4.3,Kiến Hưng,Hà Đông,Hà Nội
45.0,4.0,,5.0,,,4.2,Ngọc Thụy,Long Biên,Hà Nội
40.0,,,5.0,3.0,4.0,3.7,Đông La,Hoài Đức,Hà Nội
116.2,9.0,4.0,1.0,3.0,3.0,4.0,Hiệp An,Thủ Dầu Một,Bình Dương
31.0,4.0,2.0,5.0,4.0,4.0,5.3,Phú Đô,Nam Từ Liêm,Hà Nội
45.0,,,6.0,4.0,4.0,6.75,Trương Định,Hai Bà Trưng,Hà Nội
30.0,,,,,,2.5,Biên Giang,Hà Đông,Hà Nội
33.6,5.0,2.0,4.0,4.0,2.0,5.35,Yên Hòa,Cầu Giấy,Hà Nội
38.0,5.0,,5.0,4.0,4.0,6.95,Hạ Đình,Thanh Xuân,Hà Nội
50.0,4.0,3.0,4.0,5.0,4.0,5.4,Khương Đình,Thanh Xuân,Hà Nội
78.0,4.2,14.0,1.0,1.0,1.0,9.3,Bình Thuận,Quận 7,Hồ Chí Minh
38.0,,,5.0,7.0,,5.9,Ngã Tư Sở,Đống Đa,Hà Nội
58.0,4.0,7.0,4.0,4.0,5.0,6.0,Bình Hưng Hòa,Bình Tân,Hồ Chí Minh
56.0,4.0,6.0,5.0,4.0,5.0,5.0,Bình Hưng Hòa,Bình Tân,Hồ Chí Minh
100.0,5.5,3.5,,3.0,3.0,7.8,21,Bình Thạnh,Hồ Chí Minh
112.0,7.0,33.0,4.0,6.0,4.0,5.5,Thắng,Hiệp Hòa,Bắc Giang.
250.0,,,2.0,3.0,3.0,6.1,Vĩnh Tân,Tân Uyên,Bình Dương
85.0,8.0,,1.0,3.0,2.0,3.99,Nghĩa Lộ,Quảng Ngãi,Quảng Ngãi
83.0,4.5,4.0,2.0,3.0,2.0,4.6,Bình Hưng Hòa A,Bình Tân,Hồ Chí Minh
67.5,,,4.0,4.0,4.0,8.75,Thủy Triều,Thủy Nguyên,Hải Phòng
38.0,,,4.0,3.0,3.0,6.1,Khương Đình,Thanh Xuân,Hà Nội
52.0,,12.0,4.0,4.0,5.0,5.7,Thới An,Quận 12,Hồ Chí Minh
64.0,5.1,5.0,5.0,4.0,4.0,9.65,Việt Hưng,Long Biên,Hà Nội
50.0,5.0,10.0,2.0,2.0,2.0,6.8,1,Quận 11,Hồ Chí Minh
52.0,4.0,8.0,4.0,6.0,6.0,7.2,Hiệp Tân,Tân Phú,Hồ Chí Minh
44.0,,4.0,2.0,2.0,2.0,1.98,Tân Tạo,Bình Tân,Hồ Chí Minh
55.0,4.2,4.0,1.0,1.0,1.0,3.1,Tân Chánh Hiệp,Quận 12,Hồ Chí Minh
90.0,6.0,20.0,4.0,6.0,6.0,9.7,Nghĩa Trụ,Văn Giang,Hưng Yên
62.0,5.5,8.0,2.0,4.0,3.0,4.8,Bình Hưng Hòa A,Bình Tân,Hồ Chí Minh
100.0,,,,3.0,3.0,7.8,Tân Kiểng,Quận 7,Hồ Chí Minh
110.3,5.15,5.0,2.0,2.0,2.0,5.5,Vĩnh Hòa,Nha Trang,Khánh Hòa
85.0,5.0,5.5,3.0,3.0,3.0,6.5,Hòa Minh,Liên Chiểu,Đà Nẵng
40.0,,,5.0,6.0,,8.2,Mai Dịch,Cầu Giấy,Hà Nội
64.0,,,4.0,6.0,7.0,6.2,4,Tân Bình,Hồ Chí Minh
88.0,,,,,,6.8,Yên Phú,Yên Mỹ,Hưng Yên
60.0,,,3.0,4.0,,6.3,Phú Thuận,Quận 7,Hồ Chí Minh
41.5,5.0,3.0,,,,6.6,Yên Hòa,Cầu Giấy,Hà Nội
38.0,,,,,,2.25,Biên Giang,Hà Đông,Hà Nội
35.0,,4.0,3.0,3.0,2.0,1.88,Bình Hưng Hòa B,Bình Tân,Hồ Chí Minh
66.0,4.2,,4.0,4.0,,8.4,Bình Trưng Tây,Quận 2,Hồ Chí Minh
100.0,5.0,24.0,,,,3.4,Đồng Tiến,Phổ Yên,Thái Nguyên
40.0,7.3,,5.0,,,9.6,Khương Mai,Thanh Xuân,Hà Nội
288.0,12.0,7.5,,2.0,1.0,3.9,Hòa Ninh,Hòa Vang,Đà Nẵng
44.0,,,2.0,2.0,2.0,5.55,12,Quận 3,Hồ Chí Minh
35.0,,,4.0,4.0,,4.65,Thịnh Liệt,Hoàng Mai,Hà Nội
110.0,13.0,5.5,1.0,3.0,2.0,2.65,Hòa Nhơn,Hòa Vang,Đà Nẵng
140.0,,,4.0,8.0,6.0,5.55,Thạnh Xuân,Quận 12,Hồ Chí Minh
31.0,,3.0,3.0,3.0,3.0,2.48,Chúc Sơn,Huyện Chương Mỹ,Hà Nội
56.0,,,3.0,4.0,3.0,6.5,Phú Thạnh,Tân Phú,Hồ Chí Minh
52.0,,,3.0,5.0,4.0,6.0,11,Gò Vấp,Hồ Chí Minh
54.0,4.0,4.5,2.0,2.0,2.0,5.0,12,Quận 6,Hồ Chí Minh
56.0,15.0,20.0,2.0,3.0,2.0,5.95,Tân Thới Hiệp,Quận 12,Hồ Chí Minh
45.0,,,5.0,7.0,,5.74,Khương Đình,Thanh Xuân,Hà Nội
60.7,4.5,5.0,2.0,2.0,2.0,2.35,Hóa An,Biên Hòa,Đồng Nai
56.0,4.5,,3.0,3.0,3.0,4.8,Thạnh Lộc,Quận 12,Hồ Chí Minh
20.0,4.0,3.0,2.0,2.0,1.0,2.3,9,Tân Bình,Hồ Chí Minh
87.8,,,2.0,8.0,8.0,6.2,Trâu Quỳ,Gia Lâm,Hà Nội
60.0,4.0,7.0,2.0,2.0,3.0,6.3,10,Gò Vấp,Hồ Chí Minh
54.0,4.0,5.0,3.0,3.0,4.0,5.2,14,Gò Vấp,Hồ Chí Minh
114.0,5.7,3.0,,2.0,1.0,1.78,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng
60.0,4.0,20.0,5.0,6.0,5.0,7.6,Nghĩa Trụ,Văn Giang,Hưng Yên
58.0,39.0,4.0,3.0,4.0,3.0,8.5,La Khê,Hà Đông,Hà Nội
48.0,,,4.0,3.0,3.0,5.5,11,Gò Vấp,Hồ Chí Minh
35.0,,,5.0,3.0,,3.9,Yên Nghĩa,Hà Đông,Hà Nội
83.0,,5.0,,2.0,,2.55,Hòa Minh,Liên Chiểu,Đà Nẵng
50.0,42.0,4.0,4.0,4.0,3.0,7.0,Dịch Vọng,Cầu Giấy,Hà Nội
33.0,4.0,2.5,5.0,4.0,5.0,6.3,Cầu Diễn,Nam Từ Liêm,Hà Nội
61.0,4.5,,5.0,9.0,,9.9,Trung Liệt,Đống Đa,Hà Nội
104.0,,,2.0,3.0,,8.8,Hòa Cường Bắc,Hải Châu,Đà Nẵng
35.0,4.0,5.0,5.0,3.0,4.0,8.0,Láng Thượng,Đống Đa,Hà Nội
40.0,10.0,,7.0,5.0,,9.8,Đội Cấn,Ba Đình,Hà Nội
42.0,5.0,,5.0,5.0,,6.95,Lĩnh Nam,Hoàng Mai,Hà Nội
66.1,,,4.0,8.0,4.0,6.6,Cầu Dền,Hai Bà Trưng,Hà Nội
45.0,6.0,,4.0,4.0,,7.68,Trung Liệt,Đống Đa,Hà Nội
73.0,4.0,5.0,3.0,5.0,5.0,7.3,9,Gò Vấp,Hồ Chí Minh
87.7,5.0,6.0,,2.0,2.0,1.92,Vĩnh Ngọc,Nha Trang,Khánh Hòa
170.0,6.5,5.0,3.0,5.0,4.0,9.8,An Hải Đông,Sơn Trà,Đà Nẵng
160.0,5.0,4.0,,2.0,1.0,1.29,Suối Tân,Cam Lâm,Khánh Hòa
61.0,4.4,5.0,1.0,2.0,1.0,5.0,Phước Long A,Quận 9,Hồ Chí Minh
122.0,6.0,6.0,4.0,5.0,3.0,8.4,12,Gò Vấp,Hồ Chí Minh
55.0,,,,,,8.3,Tây Mỗ,Nam Từ Liêm,Hà Nội
56.0,7.0,,5.0,6.0,,7.4,Xuân Phương,Nam Từ Liêm,Hà Nội.
76.0,4.15,5.5,3.0,2.0,2.0,6.3,An Hải Đông,Sơn Trà,Đà Nẵng
82.0,4.1,6.0,2.0,3.0,3.0,7.5,Tân Sơn Nhì,Tân Phú,Hồ Chí Minh
40.0,,,4.0,4.0,3.0,6.9,Thanh Nhàn,Hai Bà Trưng,Hà Nội
47.0,4.2,,2.0,3.0,3.0,3.45,Nam Dương,Hải Châu,Đà Nẵng
36.0,4.0,,3.0,5.0,3.0,4.95,17,Gò Vấp,Hồ Chí Minh
57.6,3.9,3.0,3.0,,,8.6,9,Phú Nhuận,Hồ Chí Minh
93.0,12.5,30.0,2.0,3.0,3.0,6.9,Bình Hưng,Bình Chánh,Hồ Chí Minh
32.0,5.5,,4.0,4.0,,5.65,Quang Trung,Đống Đa,Hà Nội
76.0,4.0,4.0,2.0,3.0,2.0,3.5,Vĩnh Nguyên,Nha Trang,Khánh Hòa
80.0,,20.0,4.0,5.0,5.0,8.5,An Lạc,Bình Tân,Hồ Chí Minh
104.3,5.0,12.0,2.0,4.0,2.0,9.9,Bình Chiểu,Thủ Đức,Hồ Chí Minh
49.5,,6.0,3.0,3.0,4.0,3.15,Thới An,Quận 12,Hồ Chí Minh
36.0,8.0,,5.0,5.0,4.0,9.1,12,Tân Bình,Hồ Chí Minh
114.0,,5.0,1.0,5.0,5.0,3.6,Tân Đông Hiệp,Dĩ An,Bình Dương
60.0,,13.0,3.0,3.0,2.0,4.5,Vĩnh Hòa,Nha Trang,Khánh Hòa
87.6,,14.0,2.0,2.0,3.0,4.8,Đông Hòa,Dĩ An,Bình Dương
22.0,,,5.0,3.0,4.0,5.45,Trúc Bạch,Ba Đình,Hà Nội
255.0,7.0,5.0,1.0,4.0,4.0,6.3,Tân Biên,Biên Hòa,Đồng Nai
50.0,,6.0,3.0,3.0,3.0,6.2,Hiệp Bình Phước,Thủ Đức,Hồ Chí Minh
87.0,,,1.0,1.0,1.0,4.1,Tân Hạnh,Biên Hòa,Đồng Nai.
75.0,5.0,5.0,2.0,2.0,2.0,3.65,Dĩ An,Dĩ An,Bình Dương
71.0,5.5,5.0,3.0,3.0,3.0,5.2,Đông Hưng Thuận,Quận 12,Hồ Chí Minh
80.0,4.0,8.0,1.0,1.0,1.0,10.0,11,Quận 6,Hồ Chí Minh
43.0,4.27,3.0,3.0,4.0,3.0,3.1,Hòa Khê,Thanh Khê,Đà Nẵng
192.6,7.5,16.0,3.0,5.0,5.0,9.2,Vĩnh Hòa,Nha Trang,Khánh Hòa
60.0,,8.0,2.0,3.0,2.0,3.1,Tân Bình,Dĩ An,Bình Dương
56.0,,4.0,2.0,2.0,2.0,1.6,Phước Hậu,Cần Giuộc,Long An
76.0,4.0,12.0,4.0,4.0,5.0,9.8,11,Quận 6,Hồ Chí Minh
54.0,4.0,4.0,2.0,2.0,3.0,4.2,Đông Hưng Thuận,Quận 12,Hồ Chí Minh
56.0,4.0,,2.0,3.0,,5.58, An Hải Bắc,Sơn Trà,Đà Nẵng
67.0,4.0,6.0,2.0,3.0,2.0,4.6,Đông Hưng Thuận,Quận 12,Hồ Chí Minh
88.0,,,5.0,,,6.8,Yên Phú,Yên Mỹ,Hưng Yên
45.0,5.0,,5.0,6.0,4.0,6.7,Trương Định,Hai Bà Trưng,Hà Nội
98.0,4.7,5.0,2.0,2.0,3.0,5.5,Đông Hưng Thuận,Quận 12,Hồ Chí Minh
30.0,4.5,3.0,5.0,3.0,3.0,4.9,Ngọc Thụy,Long Biên,Hà Nội
56.5,,,3.0,3.0,2.0,9.5,10,Gò Vấp,Hồ Chí Minh
106.0,5.0,5.0,2.0,3.0,3.0,6.2,Đông Hưng Thuận,Quận 12,Hồ Chí Minh
54.0,5.0,5.0,1.0,2.0,2.0,2.72,Bình Hưng Hòa B,Bình Tân,Hồ Chí Minh
45.0,,,4.0,4.0,,6.3,Đội Cấn,Ba Đình,Hà Nội
35.0,,,5.0,,,6.1,Kiến Hưng,Hà Đông,Hà Nội
102.0,5.0,3.5,1.0,2.0,2.0,5.3,Phước Long B,Quận 9,Hồ Chí Minh
30.0,4.0,2.0,5.0,3.0,4.0,5.2,Phú Đô,Nam Từ Liêm,Hà Nội
39.0,4.8,3.0,6.0,4.0,5.0,7.5,Trương Định,Hai Bà Trưng,Hà Nội
85.0,,,3.0,3.0,2.0,2.25,Uyên Hưng,Tân Uyên,Bình Dương
60.0,5.0,,3.0,4.0,3.0,7.0,Bình Hưng,Bình Chánh,Hồ Chí Minh
168.0,7.0,16.0,2.0,4.0,3.0,5.11,Vĩnh Tân,Tân Uyên,Bình Dương
30.0,4.8,,6.0,4.0,4.0,5.35,Nhật Tân,Tây Hồ,Hà Nội
81.0,4.0,8.0,1.0,3.0,2.0,1.99,An Viễn,Trảng Bom,Đồng Nai
55.0,,5.0,2.0,3.0,2.0,6.2,12,Tân Bình,Hồ Chí Minh
40.0,4.0,4.0,2.0,2.0,2.0,3.0,Bình Hưng Hòa B,Bình Tân,Hồ Chí Minh
40.0,44.0,,4.0,3.0,3.0,9.89,Quan Hoa,Cầu Giấy,Hà Nội
87.4,,,,,,4.7,Long Trường,Thủ Đức,Hồ Chí Minh
100.0,,,3.0,4.0,4.0,3.5,6,Tân An,Long An
90.0,,,3.0,4.0,4.0,7.0,Trường Thọ,Thủ Đức,Hồ Chí Minh
49.2,,,,,,2.0,Hòa Hiệp Nam,Liên Chiểu,Đà Nẵng
160.0,7.0,10.0,,2.0,2.0,3.6,Phước Long B,Quận 9,Hồ Chí Minh
52.0,4.0,,3.0,4.0,3.0,4.6,Bình Trị Đông,Bình Tân,Hồ Chí Minh
68.0,4.0,12.0,5.0,4.0,6.0,8.1,8,Gò Vấp,Hồ Chí Minh
34.0,,,4.0,,,5.35,Trương Định,Hai Bà Trưng,Hà Nội
71.0,4.5,5.0,2.0,4.0,4.0,5.4,Phước Long A,Quận 9,Hồ Chí Minh
100.0,5.0,5.0,4.0,4.0,4.0,8.5,Tân Quy,Quận 7,Hồ Chí Minh
150.0,,,1.0,2.0,1.0,3.19,Hòa An,Cẩm Lệ,Đà Nẵng
63.0,,,4.0,6.0,,6.6,11,Gò Vấp,Hồ Chí Minh
105.0,6.0,6.0,4.0,4.0,5.0,8.8,Tân Thuận Tây,Quận 7,Hồ Chí Minh
34.0,,,4.0,,,2.35,Biên Giang,Hà Đông,Hà Nội
77.0,,,3.0,4.0,5.0,7.2,17,Gò Vấp,Hồ Chí Minh
61.0,4.0,4.0,2.0,2.0,2.0,3.7,14,Quận 6,Hồ Chí Minh
240.0,,,,4.0,4.0,6.8,Bình Mỹ,Củ Chi,Hồ Chí Minh
157.0,,,4.0,4.0,5.0,8.5,Hòa Phú,Thủ Dầu Một,Bình Dương
72.0,4.2,12.0,3.0,4.0,3.0,9.0,Tân Thành,Tân Phú,Hồ Chí Minh
80.0,,,1.0,2.0,1.0,1.1,Mỹ Hạnh Nam,Đức Hòa,Long An
43.0,5.0,3.0,6.0,4.0,4.0,7.4,Mai Động,Hoàng Mai,Hà Nội
35.0,7.0,3.0,2.0,2.0,2.0,3.95,Võ Thị Sáu,Quận 3,Hồ Chí Minh
90.0,5.0,5.5,3.0,4.0,4.0,6.09,Hòa Minh,Liên Chiểu,Đà Nẵng
60.0,,,,,,10.0,14,Quận 10,Hồ Chí Minh
96.0,6.0,9.0,5.0,5.0,5.0,6.2,Hà Phong,Hạ Long,Quảng Ninh
35.0,4.58,3.0,6.0,4.0,4.0,5.45,Thạch Bàn,Long Biên,Hà Nội
38.0,,,2.0,3.0,2.0,5.45,15,Phú Nhuận,Hồ Chí Minh
40.0,4.0,3.0,5.0,6.0,4.0,4.5,Tây Mỗ,Nam Từ Liêm,Hà Nội.
60.0,4.0,5.0,2.0,3.0,4.0,5.2,Tam Bình,Thủ Đức,Hồ Chí Minh
83.0,,,,,,8.5,Linh Trung,Thủ Đức,Hồ Chí Minh
93.0,,,2.0,,,7.8,Bình Trưng Đông,Quận 2,Hồ Chí Minh
54.0,,30.0,,2.0,1.0,4.0,Linh Trung,Thủ Đức,Hồ Chí Minh
55.0,8.6,3.0,4.0,3.0,3.0,7.98,Phúc Tân,Hoàn Kiếm,Hà Nội
36.0,4.0,5.0,4.0,4.0,3.0,3.6,Lê Đại Hành,Hai Bà Trưng,Hà Nội
35.0,4.5,3.0,5.0,3.0,4.0,4.9,Đại Kim,Hoàng Mai,Hà Nội
35.0,4.0,15.0,,1.0,1.0,1.75,Phúc La,Hà Đông,Hà Nội
52.0,,,4.0,,,5.9,Nhà Bè,Nhà Bè,Hồ Chí Minh
80.0,5.0,,3.0,3.0,3.0,6.7,An Hải Đông,Sơn Trà,Đà Nẵng
80.0,,,3.0,3.0,3.0,3.85,Thủy Vân,Huế,Thừa Thiên Huế
48.0,4.4,,5.0,4.0,4.0,5.75,Vĩnh Quỳnh,Thanh Trì,Hà Nội
80.0,,8.0,4.0,9.0,5.0,8.2,7,Gò Vấp,Hồ Chí Minh
70.0,5.0,5.0,4.0,4.0,5.0,7.5,Hiệp Bình Chánh,Thủ Đức,Hồ Chí Minh
68.0,,,2.0,,,8.7,13,Quận 6,Hồ Chí Minh
60.0,5.0,5.0,4.0,4.0,5.0,6.9,Hiệp Bình Chánh,Thủ Đức,Hồ Chí Minh
80.0,5.0,5.0,3.0,4.0,5.0,6.95,Hiệp Bình Chánh,Thủ Đức,Hồ Chí Minh
65.0,6.35,1.5,4.0,3.0,3.0,10.0,Quảng An,Tây Hồ,Hà Nội
67.0,4.5,,2.0,3.0,,6.7,Mỹ An,Ngũ Hành Sơn,Đà Nẵng
26.8,,,4.0,4.0,3.0,5.0,Nhân Chính,Thanh Xuân,Hà Nội
162.0,9.0,18.0,3.0,5.0,6.0,9.38,Hưng Hòa,Vinh,Nghệ An
35.0,4.0,,5.0,,,7.9,Minh Khai,Hai Bà Trưng,Hà Nội
52.0,4.0,,3.0,3.0,2.0,4.3,Tân Thới Hiệp,Quận 12,Hồ Chí Minh
36.0,,7.0,2.0,2.0,2.0,3.2,Bình Trị Đông A,Bình Tân,Hồ Chí Minh
36.0,,,3.0,,,8.8,Phan Bội Châu,Hồng Bàng,Hải Phòng
126.0,,6.0,2.0,3.0,2.0,1.65,Thạnh Phú,Vĩnh Cửu,Đồng Nai
38.0,,,5.0,,,5.5,Giảng Võ,Ba Đình,Hà Nội
160.0,8.0,,,,,8.5,Trường Thạnh,Quận 9,Hồ Chí Minh
75.0,5.0,5.5,2.0,3.0,2.0,3.4,Hòa An,Cẩm Lệ,Đà Nẵng
174.6,9.0,10.5,2.0,3.0,3.0,9.7,Hòa Xuân,Cẩm Lệ,Đà Nẵng
18.0,,,3.0,,,3.5,Mỹ Đình 1,Nam Từ Liêm,Hà Nội.
40.0,,,6.0,3.0,,7.5,Bạch Mai,Hai Bà Trưng,Hà Nội
50.0,,,,,,4.7,Văn Điển,Thanh Trì,Hà Nội
162.0,9.0,14.0,3.0,4.0,4.0,7.95,Hưng Hòa,Vinh,Nghệ An
55.0,,,3.0,2.0,3.0,4.5,Thạnh Xuân,Quận 12,Hồ Chí Minh
36.0,,,4.0,3.0,3.0,7.63,Nam Đồng,Đống Đa,Hà Nội
140.0,,,3.0,,,7.5,Đại Phước,Nhơn Trạch,Đồng Nai
60.0,4.0,,2.0,2.0,2.0,3.7,Tăng Nhơn Phú B,Thủ Đức,Hồ Chí Minh
58.0,4.7,2.7,5.0,6.0,3.0,6.8,Thượng Thanh,Long Biên,Hà Nội
94.3,5.5,4.0,2.0,3.0,2.0,3.15,Vĩnh Thạnh,Nha Trang,Khánh Hòa
59.16,4.8,22.5,4.0,3.0,3.0,6.0,Phước Hải,Nha Trang,Khánh Hòa
42.0,4.0,6.0,2.0,2.0,2.0,3.85,Bình Hưng Hòa A,Bình Tân,Hồ Chí Minh
44.0,,6.0,2.0,,,4.68,Sơn Kỳ,Tân Phú,Hồ Chí Minh
35.0,3.3,3.0,4.0,4.0,4.0,7.6,Quán Thánh,Ba Đình,Hà Nội
35.0,3.5,,3.0,2.0,3.0,3.7,3,Quận 4,Hồ Chí Minh
32.0,,,7.0,3.0,5.0,9.7,Liễu Giai,Ba Đình,Hà Nội
63.0,,,1.0,,,8.5,6,Gò Vấp,Hồ Chí Minh
42.0,,,4.0,5.0,5.0,8.1,Dịch Vọng,Cầu Giấy,Hà Nội
99.0,,7.0,4.0,4.0,6.0,9.5,5,Gò Vấp,Hồ Chí Minh
47.1,4.0,4.0,2.0,3.0,3.0,4.65,Sơn Kỳ,Tân Phú,Hồ Chí Minh
106.0,,,4.0,,,5.5,An Lư,Thủy Nguyên,Hải Phòng
30.0,4.0,,1.0,1.0,1.0,3.63,Thụy Phương,Bắc Từ Liêm,Hà Nội
75.0,5.0,5.0,3.0,4.0,3.0,4.5,Thanh Khê Tây,Thanh Khê,Đà Nẵng
48.0,,2.5,,9.0,,7.4,Láng Thượng,Đống Đa,Hà Nội
33.0,3.0,,5.0,3.0,4.0,3.99,Yên Nghĩa,Hà Đông,Hà Nội
48.0,,,,,,4.72,Văn Điển,Thanh Trì,Hà Nội
32.0,,,,,,1.95,Phụng Châu,Chương Mỹ,Hà Nội
120.15,,5.0,2.0,3.0,2.0,2.99,An Bình,Rạch Giá,Kiên Giang
50.0,6.0,,7.0,,,8.6,Minh Khai,Bắc Từ Liêm,Hà Nội
48.0,4.0,5.0,4.0,5.0,4.0,4.65,Bình Hưng Hòa B,Bình Tân,Hồ Chí Minh
150.0,,,,4.0,3.0,5.6,An Thạnh,Bến Lức,Long An
168.0,,,,,,4.9,Vĩnh Tân,Tân Uyên,Bình Dương
225.0,12.0,12.0,,4.0,3.0,9.0,An Thạnh,Bến Lức,Long An
30.7,,,3.0,,,4.2,9,Quận 3,Hồ Chí Minh
139.0,,,2.0,3.0,2.0,9.38,Long Thạnh Mỹ,Quận 9,Hồ Chí Minh
56.0,4.0,8.0,2.0,3.0,,2.6,Mỹ Phước,Long Xuyên,An Giang
80.0,4.0,,,2.0,,2.6,Hòa Hải,Ngũ Hành Sơn,Đà Nẵng
